Der Versuch Tomaten Reifegradbestimmung wurde mit dem Dpark fun NIR Triad durchgeführt. der misst 18 wellenlängen von 410 bis 940 nm. Die Umgebung war verdunkerlt und Klimatisiert auf 22°C.  Die Studenten  Leonhard, Samuel, Frederik und Luzia aheb die Messungen durchgeführt. Zur Kallibreirung wurde ein Refraktometer benutzt und der Frucktose gehalt der Früchte gemessen.Zielsetzung kalibreirung des NIR Sensors zu finden die am besten zu den gemessenen Daten passt

Counter;Messobjekt;Kurz;Tomate;Rispe;Reihe;Tag;Brix;Temp0;Temp1;Temp2;A_410;B_435;C_460;D_485;E_510;F_535;G_560;H_585;R_610;I_645;S_680;J_705;T_730;U_760;V_810;W_860;K_900;L_940
1166;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;34;41;31;1453.99;2508.94;2442.05;3675.87;3748.80;7830.89;3902.82;5101.35;21279.93;1498.81;6292.48;1187.31;2395.65;1428.36;5440.28;4832.50;1480.07;1212.68
1167;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;34;41;32;1444.24;3759.54;5753.86;3245.74;5113.90;10327.22;4858.81;5594.26;22570.49;2901.19;4347.07;1453.56;2615.11;1448.30;4297.22;4694.62;2446.83;1159.04
1168;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;34;41;31;1456.43;2415.05;4840.85;2653.03;6060.22;13105.53;3855.86;5003.19;23028.39;2439.11;5584.32;1328.11;3243.57;1831.91;4710.15;5060.06;2144.05;1242.38
1169;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;34;42;32;1214.10;1792.65;4118.14;2413.02;4452.21;9218.29;2957.67;3461.69;28670.16;2971.67;6691.07;1071.78;3278.87;1998.59;5702.31;6984.76;2384.16;886.04
1170;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;35;42;32;1541.01;2270.82;3664.52;3310.26;8238.27;8173.51;3606.63;4456.64;23575.14;3113.13;3094.64;1133.61;2840.71;1723.44;3291.26;6094.71;3088.99;1082.41
1171;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;35;42;32;1505.23;3013.25;2283.47;5403.27;4686.19;9130.16;5566.17;7288.63;13520.65;2854.68;4220.61;1559.16;1732.67;831.02;3955.68;2259.87;2389.79;1670.55
1172;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;35;42;32;2477.00;5502.83;7732.68;3965.78;9543.01;17157.04;2657.87;3421.99;18133.85;1976.55;3842.25;973.86;2445.53;1339.04;3124.14;3485.09;1807.48;1139.88
1173;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;35;42;32;1305.18;1656.17;4428.56;1372.97;7995.35;7061.76;5249.51;5304.09;35480.60;2936.43;2787.10;1654.83;3739.27;2230.67;2914.03;7066.59;2665.11;863.05
1174;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;35;42;32;1877.67;4166.08;3037.91;4470.75;3172.81;17044.24;2427.30;3644.59;14374.95;1868.86;6196.37;854.72;2278.25;1269.65;5665.81;3710.41;1958.87;1201.19
1175;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;35;42;32;1989.89;3282.34;5391.54;2357.10;4372.48;12485.15;3338.14;3747.03;25095.79;2565.40;3737.04;1121.88;2971.16;1815.96;3460.00;5826.80;1971.54;904.24
1176;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;36;42;32;1339.33;2516.68;3233.00;2755.40;4851.61;14282.85;3748.10;4259.79;21622.79;3350.04;2534.19;1306.45;2653.48;1555.17;2876.71;5600.36;3035.47;949.26
1177;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;35;42;32;906.71;1827.50;9528.89;2542.92;11171.88;8190.43;4800.41;5818.46;21306.13;3180.19;2468.43;1532.54;2438.62;1362.17;3053.56;4553.38;2439.79;1222.26
1178;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;35;42;32;1428.79;2208.87;9816.25;3698.24;9618.27;11981.09;4409.11;5239.19;17439.02;2651.55;2636.36;1317.73;2430.18;1414.80;2544.10;4629.60;2275.02;1102.53
1179;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;35;42;33;1776.02;3675.33;4317.07;4752.05;6259.18;15392.48;4404.89;5726.75;15869.39;1864.45;4819.51;1347.96;2242.95;1172.36;4381.59;3399.90;2011.68;1350.62
1180;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;36;43;32;1549.14;3496.26;7404.95;5007.55;6830.70;15896.54;4955.13;6538.80;16670.15;1431.26;5692.57;1486.06;2249.09;1064.69;4414.85;2558.05;1665.25;1586.26
1181;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;36;42;32;849.79;1831.37;4276.71;3417.80;6169.76;10522.50;4557.80;5761.07;18629.34;2214.93;3172.54;1472.97;2173.12;1167.57;3150.92;3948.05;2182.78;1485.68
1182;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;36;42;32;848.98;1652.30;3883.64;1840.95;6125.05;18782.01;1129.97;1269.57;22602.38;3909.53;1913.03;538.37;3707.04;2251.40;2158.75;8201.01;3379.79;549.83
1183;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;36;43;32;982.34;1938.82;10265.06;2345.92;8125.01;6705.75;6761.15;8456.83;21969.06;2240.38;3009.66;1999.61;2092.55;1084.63;2686.07;4177.85;1883.53;1582.43
1184;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;36;43;32;1806.92;3368.49;7115.68;2832.82;8050.49;13485.52;4469.91;5839.92;16010.64;3544.86;2019.26;1402.12;2156.24;1211.44;2477.57;3461.55;2905.92;1255.79
1185;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;36;43;33;1627.21;2546.69;7247.34;2520.55;7629.49;16808.78;2114.85;2500.52;27254.31;3102.36;2613.10;869.61;3711.65;2117.42;2865.35;7192.14;2668.63;862.10
1186;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;36;43;33;737.57;1702.63;3588.59;2314.09;7394.02;6713.50;6748.51;8869.30;34748.19;3331.93;3283.82;2392.67;2620.48;1260.08;4276.94;4407.65;3242.49;1441.62
1187;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;36;43;33;1101.88;2145.96;13292.40;4909.48;14089.85;13872.55;3988.91;4713.56;18120.18;1884.03;3182.66;1340.74;2395.65;1248.12;3364.28;3736.19;2254.60;1244.29
1188;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;36;43;33;905.90;1963.98;5435.75;2948.10;6438.01;7224.61;6249.45;8250.33;20407.41;2640.29;3144.21;2052.41;1978.98;944.27;2952.97;3170.10;2329.94;1702.16
1189;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;36;43;33;2492.45;3131.34;3717.37;2858.63;3774.13;17245.87;2666.90;3108.76;23781.31;3802.33;4413.84;991.00;3120.79;1852.64;5342.12;5775.23;2698.90;909.03
1190;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;36;43;33;917.29;1805.24;7753.82;1997.51;6972.27;14789.72;2659.07;3149.52;23094.46;2962.86;3614.63;904.36;3476.84;2215.52;4001.92;8033.99;2078.57;794.09
1191;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;36;43;33;898.58;1838.15;6900.40;3013.48;8153.32;10666.31;4651.72;5826.51;16862.65;821.85;5357.71;1457.17;2218.40;1228.98;4319.93;3955.90;926.63;1283.57
1192;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;36;43;33;1472.70;2829.33;5249.30;5150.35;7958.09;10576.07;4850.38;6115.61;18792.22;1831.17;3824.04;1676.95;2090.25;953.04;3673.36;2876.41;1983.51;1626.49
1193;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;37;43;33;1340.15;2063.68;11840.24;2696.04;10044.49;15096.39;3328.50;3808.71;29955.02;2176.75;2960.09;1264.48;3676.35;2040.86;2677.95;7526.19;1880.01;989.49
1194;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;37;43;33;3042.17;4900.76;3147.47;3905.56;5316.57;21643.52;2805.36;3562.52;16457.15;1616.28;5958.63;1031.17;2743.26;1409.22;5087.38;3805.69;1865.22;1060.38
1195;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;37;43;33;1062.85;1488.72;4327.65;2944.66;6219.68;10776.29;3772.78;4463.61;22018.04;2666.72;3353.63;1296.07;2817.69;1668.42;3107.11;5659.77;2227.85;1067.08
1196;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;37;44;33;1658.11;2808.04;9811.45;3332.63;7762.12;14687.50;4150.85;4937.22;20334.51;2072.49;3595.41;1459.88;2618.18;1335.05;3276.66;3997.38;1521.61;1237.59
1197;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;37;43;34;1049.02;1786.85;4417.02;1625.02;5560.98;5942.26;7467.91;9079.55;29679.37;2466.52;6782.11;2167.48;2348.08;1380.51;5623.62;5341.42;1686.37;1243.33
1198;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;37;44;33;2139.52;3303.63;3896.13;3153.70;4901.53;10860.88;5554.13;7366.41;18680.60;1488.04;5322.30;1746.44;2084.11;1096.59;4997.33;3018.77;1182.22;1512.50
1199;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;37;43;34;1057.97;1987.21;8018.11;2609.16;6524.45;8562.66;6271.12;7934.95;24435.13;2906.08;3361.72;1924.70;2314.31;1185.92;3476.23;4303.40;2184.19;1496.22
1200;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;37;44;34;925.42;1510.98;3887.48;2394.95;6177.21;12770.67;2847.50;3432.19;19374.28;4735.78;1516.47;911.58;2924.35;1801.60;2080.06;6336.84;3660.74;926.27
1201;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;37;44;34;1400.32;2285.34;4014.34;2970.46;4221.22;16504.94;2616.93;3055.66;18157.77;4066.16;3013.71;901.20;2810.79;1710.68;3766.66;5537.59;2786.92;868.80
1202;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;37;44;33;890.45;1282.54;10109.37;2562.70;11311.97;11393.85;3953.99;4551.04;28835.32;2002.00;3276.74;1459.88;3428.50;1865.40;3561.41;6233.71;2031.40;1042.18
1203;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;37;44;34;1181.57;1484.84;3847.12;2268.49;8952.11;7309.91;5849.71;6590.83;25463.70;3524.30;2210.46;1659.80;3106.21;1913.26;2243.12;6584.57;3211.51;996.20
1204;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;37;44;34;1023.81;1227.37;5604.89;1781.59;12750.09;17118.97;4043.69;4164.32;30379.89;4170.91;1494.21;1537.50;3985.59;2181.22;1426.19;5443.43;3463.58;978.96
1205;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;38;44;34;2093.17;6143.61;7326.15;6747.85;13344.71;19945.93;4197.20;6642.85;12641.30;3702.47;2300.50;1206.72;1838.56;916.35;2158.75;2410.08;3323.46;1543.15
1206;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;37;44;34;1666.24;2915.48;9477.00;3595.87;6787.48;16425.27;2613.92;3309.90;23471.49;2764.62;3246.39;1074.04;3118.49;1776.08;3193.91;6011.76;2056.74;964.59
1207;07|2|2;7To2Ri2Re4Ta;7To;2Ri;2Re;4Ta;4.9;37;43;34;416.36;1313.52;2657.33;1760.08;2520.81;2466.72;7209.05;9658.82;15258.86;5143.52;1125.97;2279.85;1063.54;474.53;1739.33;1713.96;3578.35;1685.88
1208;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;35;40;33;2695.75;7105.76;10095.92;7553.91;15773.87;19938.88;6875.53;7696.27;6450.50;2964.33;1115.85;1366.92;1292.21;449.00;697.68;873.24;3001.68;1680.13
1209;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;35;41;33;1626.39;3423.66;6182.49;3768.78;8030.37;10611.32;4686.63;4259.26;16854.68;2388.69;3421.41;1188.66;2723.31;1603.82;2694.18;5336.94;2282.77;960.76
1210;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;35;41;33;1383.25;3271.69;7657.71;2451.73;6025.95;10645.87;8717.68;8484.72;11091.03;3316.76;2091.08;1611.06;1953.66;1214.63;1843.98;3038.95;2171.52;1111.15
1211;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;35;42;33;2406.25;5149.52;6789.88;4450.10;7215.19;14661.42;3686.70;4445.91;7721.69;3759.74;1272.66;708.51;1935.24;1292.78;1049.76;3246.33;2701.02;1029.73
1212;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;35;42;33;1308.43;2699.63;7404.95;2693.46;8747.94;10026.90;5862.96;5965.96;12259.71;3359.34;1338.42;1189.12;2292.83;1475.42;1117.91;4723.76;2665.11;1037.39
1213;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;35;42;33;2334.69;4625.86;3968.21;4215.25;3724.95;12507.71;7156.67;6960.92;13511.54;1456.22;6124.54;1475.23;2265.20;1194.69;5433.79;3063.61;1696.23;1205.02
1214;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;35;42;33;1417.40;3233.94;7640.41;2977.34;7281.51;10834.10;6657.61;6845.60;10082.97;2966.78;2476.52;1257.71;1937.55;1178.74;1907.26;3199.25;2402.47;1174.37
1215;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;36;42;33;1083.18;2503.13;5068.62;2181.61;7730.83;10648.69;5626.37;5369.53;14376.09;3249.21;1184.64;1104.28;2380.30;1551.98;1108.17;5377.29;3147.43;859.22
1216;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;36;42;33;1958.99;4893.02;5720.22;5076.37;3764.45;12420.29;6505.30;6502.33;15684.87;1338.26;4594.92;1342.55;2310.48;1280.02;4183.64;3965.99;1291.36;1280.69
1217;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;35;42;33;1245.82;2855.47;8761.97;3369.62;10216.61;12581.73;4403.69;4590.19;13339.54;2409.25;2391.55;984.69;2653.48;1528.85;2004.61;3455.95;1965.91;1038.35
1218;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;36;42;33;1655.67;3711.14;3060.97;4245.36;3228.69;13659.65;5103.22;5027.33;10429.24;986.32;6068.90;1046.06;1896.11;1010.46;4379.97;2461.65;822.42;1171.49
1219;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;36;43;33;1254.76;3157.47;7100.30;2148.06;7101.93;13197.18;5212.79;3632.25;23948.75;1699.01;3051.14;1301.93;3337.18;1826.33;2755.02;5527.50;1731.44;716.50
1220;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;36;42;33;2515.22;5585.10;6302.62;4080.19;5549.06;12125.61;5081.55;4456.10;14949.03;2433.73;3421.41;1083.97;2026.56;1193.09;3899.70;3638.67;2470.06;945.43
1221;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;36;42;33;3506.50;7675.89;6517.90;4866.47;5422.38;18270.90;2201.54;2553.62;7915.33;1069.04;4827.60;553.72;1435.70;851.75;4104.14;2513.21;1204.75;947.35
1222;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;36;43;33;3198.30;7234.50;7515.48;5128.84;5862.02;19833.13;2734.92;2720.43;11145.71;1275.11;3862.49;689.55;2116.34;1208.25;3825.88;2962.72;1354.03;904.24
1223;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;36;43;33;949.81;2128.53;8758.13;1879.66;9976.68;9608.14;3741.48;3769.56;11188.99;2011.79;1773.43;781.61;2302.04;1652.47;1878.87;5947.86;2239.11;754.81
1224;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;36;42;33;2066.33;4404.20;7328.07;3536.51;8775.51;11191.52;2724.69;3118.95;11973.81;1894.31;3429.50;631.79;2213.79;1465.85;2796.40;4992.80;1958.87;878.38
1225;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;36;43;33;692.03;1996.89;6266.10;2468.93;6695.83;8340.59;6226.57;5815.78;12576.37;1413.15;3018.77;1190.92;1909.16;1064.69;2703.91;3691.35;1519.50;1121.68
1226;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;35;42;33;555.41;1846.86;3882.68;1834.93;3745.82;7337.41;5502.96;4469.51;15924.07;1702.92;2395.59;1226.12;1981.29;1179.53;2308.83;4793.26;1809.60;942.56
1227;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;36;43;33;1377.55;3202.00;4582.33;2356.24;6958.12;9919.74;5816.60;5336.27;11416.81;1440.56;1945.41;1063.21;1789.45;1158.80;2776.93;4203.63;2098.29;978.96
1228;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;36;43;33;1280.78;2983.24;8104.61;2663.35;7455.13;9765.35;7301.76;6835.94;17511.92;2045.56;1337.40;1550.59;1906.09;951.44;1345.87;2913.40;1983.51;1295.06
1229;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;36;43;33;1613.38;4332.57;7995.04;3635.44;8237.52;15028.71;4864.23;4791.33;9727.58;2170.87;1313.12;1017.18;1920.67;917.15;1362.91;1692.66;2240.52;1305.60
1230;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;36;43;33;1074.23;3248.46;2969.67;3628.56;3985.75;12134.78;4401.88;4272.13;11362.13;2887.48;1817.94;958.96;1751.85;977.76;1981.09;2765.43;2551.04;1103.48
1231;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;36;42;33;1053.90;2525.40;3223.39;2192.79;4690.66;11055.46;3651.18;2765.49;14607.31;2731.33;1615.61;840.28;2118.64;1322.29;1319.91;4637.45;2289.81;723.20
1232;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;36;43;33;1118.96;2994.85;8320.84;3140.79;8014.73;11316.30;5247.70;4484.53;15846.61;1537.97;2927.72;1118.26;2506.15;1264.07;2626.84;3483.97;1770.17;1050.80
1233;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;36;43;33;907.53;2295.02;9277.10;2178.17;6929.06;6736.06;8348.65;7163.66;16715.72;820.87;3515.49;1695.00;1735.73;955.43;3420.25;3672.30;1072.38;1071.87
1234;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;36;43;33;1275.09;3734.37;4349.75;3022.94;4364.28;13552.49;2536.26;2557.91;10442.91;2690.22;2238.79;578.54;2040.37;1339.04;2028.95;5150.85;2163.07;789.30
1235;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;36;43;33;1057.16;2465.38;6101.76;2578.19;6978.24;10269.41;3080.48;2903.87;12402.09;2000.53;2287.35;690.91;2231.44;1454.68;2015.97;5533.10;1999.01;811.33
1236;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;36;43;33;709.92;1985.28;4728.41;2354.52;8250.93;5757.55;3032.31;3078.72;10909.92;2403.87;1001.54;627.73;1652.09;1217.82;980.81;5358.23;2375.01;872.63
1237;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;36;43;33;2313.54;5174.69;6587.09;4954.21;8138.42;13204.93;3061.21;3872.00;8355.01;2272.69;2778.00;646.68;1430.33;843.78;1863.45;2755.34;1784.25;1149.46
1238;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;36;43;33;868.49;2099.50;3707.76;2285.70;4549.82;7399.44;7619.01;7843.23;8496.25;1922.70;2926.71;1338.94;1263.05;742.49;2939.18;1962.82;2058.15;1233.76
1239;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;36;43;33;1317.38;3124.56;7585.63;3425.54;6459.62;10478.08;4085.23;4087.62;13118.56;1140.50;4112.37;863.74;2206.12;1398.06;3203.65;4941.23;1189.97;995.24
1240;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;36;43;33;2013.47;4333.54;7606.78;3684.48;7262.88;14025.53;5527.04;5784.67;8659.14;1337.28;3650.04;1152.56;1759.52;921.14;3738.26;1832.78;1442.75;1267.28
1241;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;36;43;33;1702.02;3699.53;7373.24;3911.58;8485.65;9293.01;4781.15;5134.06;9748.08;1169.87;3606.54;867.81;1585.34;1051.93;3328.58;3534.42;1749.75;1231.84
1242;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;36;43;33;1315.75;2809.98;6157.50;3712.86;6415.65;8393.46;7383.03;7125.04;13622.03;2081.30;2577.69;1656.19;2184.63;993.71;3318.84;2496.40;1976.47;1359.24
1243;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;36;43;33;2759.17;6497.89;6616.89;5671.67;5929.82;11757.62;4254.39;4414.27;10317.61;1265.32;4820.52;860.13;1561.55;923.53;3889.16;2867.44;1418.10;1155.21
1244;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;37;43;33;1270.21;2858.37;7361.71;3463.39;6938.74;10551.40;14227.26;10778.75;23767.64;1284.41;4440.14;2782.58;2558.33;1110.15;3686.34;2435.87;1342.06;1198.31
1245;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;37;43;33;1248.26;2414.08;8241.08;2271.08;6337.42;8646.55;6059.21;4512.42;22117.14;1215.39;5045.11;1326.30;3090.87;1835.10;3833.18;5694.52;1131.53;825.70
1246;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;37;43;33;3743.96;9641.81;9964.25;6647.20;10116.02;24827.90;2160.61;2350.88;9693.41;1187.00;3592.38;621.41;2128.62;1053.53;3136.31;1587.29;2359.52;979.92
1247;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;37;44;33;1844.33;3950.23;6842.74;3285.32;10624.95;13293.76;5359.08;4472.19;16094.93;3580.10;1165.42;1229.73;2473.92;1374.93;1022.18;4362.81;3036.18;976.08
1248;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;37;43;33;3795.19;8481.23;5064.78;5882.43;6018.50;24748.24;3588.57;2931.22;17900.34;1630.97;3224.14;1100.21;3167.60;1430.75;3454.32;3356.18;1960.98;923.40
1249;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;37;43;33;2202.14;4194.15;12166.04;3919.32;9251.66;12509.12;3235.79;3212.81;14781.59;2561.97;1373.82;762.66;2595.16;1640.50;1418.89;5826.80;2012.38;914.78
1250;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;36;44;33;2184.24;4396.45;12393.81;3860.83;11606.30;12268.72;4598.14;4113.90;14893.22;1907.53;1505.34;1032.97;2348.08;1354.19;1473.24;3905.46;2248.97;1080.49
1251;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;36;43;33;1765.45;5046.92;5815.36;3762.76;4648.18;13990.28;1655.52;1995.27;10458.86;1551.18;2482.59;445.41;1955.96;1274.44;3152.54;4537.68;1759.60;789.30
1252;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;37;43;33;1510.11;3015.18;6778.34;4107.72;6272.59;9089.98;4489.17;4991.93;8822.03;1398.46;2325.79;800.57;1533.92;956.23;1928.35;3115.17;1608.22;1175.32
1253;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;37;43;34;2329.81;6428.19;7478.96;5506.50;7496.85;18963.90;3400.74;3630.64;11269.87;1287.35;3327.32;901.20;2085.64;1042.36;2912.41;2089.49;1535.69;1203.10
1254;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;36;44;33;2327.37;5664.48;10140.13;3804.05;12146.53;14234.20;1918.00;2384.67;10191.18;2331.91;1055.15;477.45;1833.96;1229.78;874.53;4726.01;2429.22;864.97
1255;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;37;43;33;642.42;1414.18;9829.71;1197.48;8999.06;7416.36;4448.84;3019.72;20752.55;1458.67;2514.97;1003.19;2796.21;1666.82;2052.48;6148.52;1567.38;648.49
1256;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;37;43;34;2394.05;5259.87;3805.79;5138.31;4230.16;19283.25;2532.65;2678.60;10900.81;2358.83;3131.06;707.15;1974.38;1007.27;3494.08;1851.84;2759.46;1019.19
1257;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;37;44;34;2711.20;5866.78;9714.38;3441.02;9926.75;15621.60;3132.85;2500.52;14149.41;1397.48;2238.79;770.33;2100.22;1299.16;2188.77;4268.65;1861.70;830.49
1258;10|2|2;10To2Ri2Re4Ta;10To;2Ri;2Re;4Ta;4.48;37;44;34;4578.29;18301.14;38728.73;11033.64;29255.69;36990.88;1160.07;1172.49;5931.09;688.22;1646.97;310.93;1930.64;1014.45;1039.22;1214.01;875.93;729.91
1259;15|2|2;15To2Ri2Re4Ta;15To;2Ri;2Re;4Ta;4.575;36;41;33;1205.97;1794.59;3129.21;1050.37;2919.46;5448.77;2548.90;1593.53;20601.05;509.56;2333.88;1524.87;4310.95;1863.01;3190.67;3125.26;2067.31;800.79
1260;15|2|2;15To2Ri2Re4Ta;15To;2Ri;2Re;4Ta;4.575;36;42;33;1501.97;2618.32;4811.06;1751.48;4811.37;6617.62;4221.28;3398.39;6895.87;1022.05;1174.53;1010.86;1584.57;829.42;983.24;1933.67;1056.89;642.74
1261;15|2|2;15To2Ri2Re4Ta;15To;2Ri;2Re;4Ta;4.575;37;42;33;2118.38;3500.13;3354.09;2579.05;2614.70;7089.25;1235.32;1303.90;3347.70;1266.30;2213.49;309.12;1378.92;928.32;1102.50;2085.00;1138.57;668.60
1262;15|2|2;15To2Ri2Re4Ta;15To;2Ri;2Re;4Ta;4.575;36;42;33;1099.44;2076.26;4022.99;1820.30;4133.29;2763.51;3130.44;3417.70;6737.54;832.13;1304.02;889.92;1173.27;744.09;738.24;2139.93;770.31;895.62
1263;15|2|2;15To2Ri2Re4Ta;15To;2Ri;2Re;4Ta;4.575;36;42;33;1061.22;1872.03;4074.89;1079.62;4084.86;2250.29;4711.92;3147.91;7239.87;628.01;1412.27;1088.48;1505.53;1025.61;720.39;3545.63;786.51;588.14
