Brix	Messobjekt	Kurz	Tomate	Rispe	Reihe	Tag	Temp0	Temp1	Temp2	A_410	B_435	C_460	D_485	E_510	F_535	G_560	H_585	R_610	I_645	S_680	J_705	T_730	U_760	V_810	W_860	K_900	L_940
continuous	d	string	d	d	d	d	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous
class	meta	meta	meta	meta	meta	meta	meta	meta	meta																		
4.92	01|1|1	1To1Ri1Re4Ta	1To	1Ri	1Re	4Ta	31	38	28	879.07	1767.49	1676.09	1261.13	1251.09	9626.47	2348.43	2990.76	14845.4	954.99	5437.63	922.86	2046.51	1236.96	5004.63	4070.24	1478.66	899.45
4.92	01|1|1	1To1Ri1Re4Ta	1To	1Ri	1Re	4Ta	31	38	29	474.91	853.74	8124.79	671.86	6518.48	4518.91	1952.91	1942.71	17174.8	1857.11	1458.8	856.52	2182.33	1520.87	1331.27	6539.73	2106.03	721.29
4.92	01|1|1	1To1Ri1Re4Ta	1To	1Ri	1Re	4Ta	31	38	29	1725.6	1618.42	3212.82	1646.53	2604.26	9970.5	924.68	932.73	5047.18	626.05	4880.21	256.78	1208.57	827.83	3521.66	1624.28	1071.68	553.66
4.92	01|1|1	1To1Ri1Re4Ta	1To	1Ri	1Re	4Ta	32	38	29	470.03	915.69	1726.06	750.14	2683.25	4920.74	1935.46	2304.75	16531.2	537.46	3952.52	765.37	2121.71	1563.14	2790.72	6812.13	416.84	720.33
4.92	01|1|1	1To1Ri1Re4Ta	1To	1Ri	1Re	4Ta	31	38	29	721.3	1114.12	3024.45	995.32	3005.89	5931.68	2810.78	3358.7	17448.1	1095.96	3856.42	966.18	1728.06	1219.41	2793.15	6048.75	1263.2	822.82
4.92	01|1|1	1To1Ri1Re4Ta	1To	1Ri	1Re	4Ta	31	39	29	1343.4	2720.92	1896.17	1757.5	1903.83	14195.4	2278	3400	8812.91	1139.03	4797.25	855.17	1399.64	685.07	4095.22	1414.66	1426.55	1196.4
4.92	01|1|1	1To1Ri1Re4Ta	1To	1Ri	1Re	4Ta	31	38	29	881.5	1895.26	3556.88	1243.93	2853.89	6647.23	2719.27	3420.39	17009.6	1186.03	4161.94	949.04	1610.66	1109.35	3900.52	5907.51	1392.05	916.7
4.92	01|1|1	1To1Ri1Re4Ta	1To	1Ri	1Re	4Ta	32	39	29	1005.11	1762.65	2158.54	1305.01	1435.88	9062.49	2409.84	3353.88	14652.9	1397.97	5972.79	860.13	1692.76	1102.18	5072.78	4588.13	1651.87	1024.94
4.92	01|1|1	1To1Ri1Re4Ta	1To	1Ri	1Re	4Ta	32	39	29	524.51	980.54	2390.15	916.17	1198.93	6272.19	2399.6	2732.23	16703.2	725.91	6167.03	953.55	1983.59	1340.63	4942.98	5306.67	1043.51	845.81
4.92	01|1|1	1To1Ri1Re4Ta	1To	1Ri	1Re	4Ta	31	39	29	1491.4	2816.75	4086.42	1951.06	3935.83	17645.6	854.85	1079.7	4024.3	955.48	4468.47	300.1	1010.59	615.69	3206.08	957.31	1798.33	850.6
4.92	01|1|1	1To1Ri1Re4Ta	1To	1Ri	1Re	4Ta	32	39	29	436.69	1057.01	5341.56	692.51	3945.52	2362.38	2483.28	2187.29	18090.6	1298.61	3655.1	862.39	1579.2	1352.6	2835.34	9133.66	1682.15	531.63
4.92	01|1|1	1To1Ri1Re4Ta	1To	1Ri	1Re	4Ta	32	39	29	472.47	1057.98	4301.7	654.65	2835.26	2537.21	3531.38	4158.96	23759.7	931	3918.13	1215.29	2110.97	1536.03	3106.3	8255.94	1358.25	749.07
4.92	01|1|1	1To1Ri1Re4Ta	1To	1Ri	1Re	4Ta	32	39	29	844.1	2334.71	4236.35	1913.21	3684.72	7192.89	2253.32	2711.31	15684.9	917.79	3003.59	820.87	1754.92	1251.31	2170.11	6296.48	1406.84	772.05
4.92	01|1|1	1To1Ri1Re4Ta	1To	1Ri	1Re	4Ta	32	39	29	1889.05	4298.69	2441.09	2912.83	4540.14	14192.6	2190.11	3889.7	5754.53	2165.49	2162.91	748.67	996.78	477.72	2584.66	1006.63	2822.13	1354.45
4.92	01|1|1	1To1Ri1Re4Ta	1To	1Ri	1Re	4Ta	32	39	29	895.33	1270.93	8759.09	1402.22	6170.5	6724.08	2247.9	2753.69	14552.6	1318.68	1111.81	916.54	1391.96	775.19	753.66	2896.58	1468.8	1000.03
4.92	01|1|1	1To1Ri1Re4Ta	1To	1Ri	1Re	4Ta	32	39	29	975.02	1118.96	2404.57	937.68	2049.88	5971.16	1829.5	1951.82	12093.4	2371.07	4830.64	658.41	1532.39	1106.96	4508.15	4664.35	2068.71	691.59
4.92	01|1|1	1To1Ri1Re4Ta	1To	1Ri	1Re	4Ta	32	39	29	829.46	1246.73	3790.41	1090.8	5648.91	8143.9	1396.66	1906.77	14402.3	819.89	3867.55	565.45	2002	1420.39	3335.88	5641.84	1240.66	737.57
4.92	01|1|1	1To1Ri1Re4Ta	1To	1Ri	1Re	4Ta	32	39	29	667.63	865.35	2834.16	1477.06	4063.25	12177.8	927.69	1677.74	10169.5	1382.8	2846.79	495.95	2002	1219.41	2331.55	2699.29	1728.62	1116.89
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	31	36	29	451.32	1219.62	2651.56	912.73	1916.5	2505.49	5023.76	6249.7	31062.2	3293.26	7705.75	1629.11	2467.01	1814.36	7461.93	12532.4	2698.2	1149.46
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	31	37	29	534.27	1316.42	2086.46	1408.24	1440.36	5173.13	4971.98	6065.19	31316.2	2572.74	6010.22	1583.98	2871.41	1928.41	6467.33	10701.9	2652.43	1201.19
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	31	38	29	1304.37	1841.05	2527.58	1582.87	3183.98	13266.3	2710.24	2872.76	18817.3	2037.73	4286.37	867.81	3013.36	2127.79	5260.99	8986.81	2835.5	785.47
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	32	38	29	1579.23	4425.49	3193.6	3598.45	3099.04	16803.8	2593.45	3257.87	16968.6	2827.76	6861.02	853.82	2262.13	1339.84	6730.17	4530.96	2850.99	1155.21
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	32	38	29	831.09	4441.95	5030.18	5570.16	3149.71	17197.9	3590.38	5004.27	16827.3	1217.35	5013.75	1148.05	2232.97	1139.66	5191.22	3341.61	1475.14	1589.13
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	31	38	29	552.97	765.65	7675.97	768.21	7208.48	7578.51	1626.63	1428.87	30065.5	2038.22	2605	721.14	4089.18	2636.61	2931.88	11011.3	2581.32	560.36
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	32	38	29	1029.51	1092.82	8228.58	831.01	9735.25	6157.98	1377.39	1502.35	25389.7	2445.47	2866.01	550.11	2983.44	2179.63	2609.81	10732.2	3005.2	578.56
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	31	39	29	1627.21	2447.96	2191.21	2462.91	1739.9	14902.5	1210.64	1384.35	8399.43	1496.36	6898.46	383.59	1591.47	966.6	6674.2	2415.69	2120.11	826.65
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	32	38	29	546.47	1558.41	9276.14	2485.28	11206.9	12407.6	2854.12	3636	18384.4	1578.1	2307.58	968.44	2727.15	1562.35	2198.5	5113.86	2181.37	1312.3
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	32	39	29	1288.92	2440.22	4745.71	2373.45	5110.92	15740.7	1483.35	1721.72	12562.7	1383.29	4192.29	518.07	2161.61	1336.65	3835.61	4215.97	1920.14	907.12
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	32	39	29	1476.76	3292.02	3295.47	3034.12	3833.75	20226.5	951.77	1338.23	7080.4	1360.28	4470.49	383.13	1612.19	926.72	5183.11	1776.74	2432.04	951.18
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	33	39	29	709.11	1170.26	13526.9	755.3	10443.9	3960.56	2458	2182.46	31624.9	1120.43	1103.71	967.99	3317.23	2456.37	833.16	12465.2	1542.03	619.75
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	32	38	29	618.03	3641.45	4829.32	2554.96	5494.66	14450.6	615.85	1105.98	2420.5	1089.11	4873.13	261.74	670.66	380.42	4380.78	953.94	1873.67	1326.67
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	32	39	30	3344.68	2896.12	7897.02	3116.71	6790.46	17565.2	2786.09	3189.21	19037.1	1355.39	5190.79	902.1	2534.54	1558.36	4550.33	5795.41	2101.81	1160
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	32	39	30	6831.66	4253.2	6815.83	4281.49	9278.48	25163.5	1194.99	1095.79	9348.27	762.62	3090.6	286.11	1532.39	987.33	3568.71	3305.74	713.28	606.34
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	32	40	30	2117.56	1477.1	12812.8	1566.53	13573.5	11297.3	1299.74	1233.1	27205.3	597.66	912.51	361.02	4548.06	2953.22	395.89	14732.9	283.76	634.12
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	32	39	30	4551.46	5207.6	13725.8	4980.88	16636.7	33173.4	1714.52	1484.12	20924.5	768.49	2854.88	365.99	3194.46	2136.56	2828.85	9528.24	535.13	587.18
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	33	40	30	9045.18	5385.71	8764.85	5606.29	8598.92	39063.5	1524.28	1557.06	32639.8	848.77	4761.85	461.21	6951.38	4294.66	5427.3	24257.8	636.53	1015.36
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	32	39	30	10340.6	5585.1	13056	5393.8	15151.7	34316.9	1672.98	1567.79	29193	1035.26	7631.9	356.96	7190.79	4603.3	13571.5	26809.1	1269.53	763.43
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	33	40	30	2228.16	4175.76	5317.54	3007.45	4812.11	20564.9	1441.21	1505.57	20980.4	820.38	2577.69	485.12	4021.66	2397.35	1839.93	11445.1	294.32	816.12
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	33	40	30	625.35	578.84	6907.13	562.61	5374.69	2841.06	1281.07	1044.83	7815.1	881.08	5929.29	181.86	1861.58	1729.82	7963.28	8378.13	664.69	354.42
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	33	40	30	579.81	949.56	13599	1322.21	17240.3	10335	1483.35	1532.92	35137.8	875.69	3566.07	621.86	5193.39	3363.15	3763.41	15985	1134.34	845.81
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	33	40	30	6943.88	4470.02	7559.69	4549.03	10842.5	27408.1	2004.08	1683.64	3315.81	1139.52	3861.48	291.07	774.25	507.22	4614.42	1083.98	2267.28	487.56
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	33	40	30	3926.11	2471.19	9156	2942.93	12014.6	18552.2	1683.82	1617.67	25181.2	1123.37	1775.45	520.77	3531.32	2304.04	2071.13	11584.1	2561.6	932.02
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	33	40	30	4083.06	3155.54	8743.71	3433.28	13461	22581.8	2232.25	1839.19	12713.1	1186.03	2034.43	379.07	2786.23	1759.33	2083.3	6842.4	1692.71	722.24
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	33	40	30	1120.58	1764.58	3269.52	2122.25	4290.52	17843.7	2316.53	1963.09	24596.9	872.75	3562.03	496.86	4910.24	2910.16	5302.36	11807.2	737.92	955.01
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	33	40	30	6468.98	3672.42	13879.6	4026	15314.9	25629.5	1868.63	1749.62	8366.4	924.64	1096.63	376.37	1942.92	1161.19	670.1	3634.18	1016.05	825.7
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	33	40	30	7234.19	4521.32	4560.22	3946.85	6602.69	25409.5	1833.72	1746.93	5886.67	1039.67	3766.38	300.55	1143.34	821.45	5089	2977.29	1317.41	417.64
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	33	40	30	4629.53	4064.45	16200.6	4148.15	16667.3	25848	3078.07	3057.27	15051.5	2053.4	5784.63	305.06	3118.49	2170.85	10066	11089.8	967.47	497.14
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	33	40	30	6067.26	4785.57	9614.43	5555.53	10889.5	34178.7	3430.24	3250.9	39387.6	1630.48	4729.47	379.07	6243.12	4423.85	5841.04	28546.6	499.22	723.2
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	33	40	30	6061.56	4351.93	13066.5	4795.07	17357.3	28804	3071.45	2390.57	18309.3	1703.41	10365.4	332.59	3234.36	2263.37	14502	12665.8	1230.1	561.32
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	33	40	30	3646.37	5840.64	6505.4	6069.1	7968.53	40159.1	1315.39	1386.5	24002.3	1331.4	2839.71	456.24	4124.48	2645.38	3318.84	13189.3	912.54	850.6
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	33	40	30	726.18	1008.61	5189.72	1104.57	6262.16	8863.68	2213.58	2512.86	16417.3	783.18	2148.75	549.2	3911.16	2563.24	2754.21	12614.3	1191.38	1228.97
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	33	40	30	638.36	936.01	2688.08	909.29	3277.13	7483.34	1371.37	1372.55	12988.7	1099.88	4005.13	284.3	2584.42	1735.41	5849.96	9567.47	960.42	529.71
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	33	41	30	3608.96	3107.14	6301.66	3020.36	9000.55	22368.2	1621.21	1700.27	13090.1	1230.57	2385.48	522.58	2379.54	1277.63	3300.19	3565.8	2850.99	1157.12
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	33	40	30	2202.14	3557.24	1234.96	2232.36	894.91	17097.8	1123.95	1087.21	17740.9	694.58	3667.24	337.1	2823.83	1972.27	3494.08	10962	276.02	570.9
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	33	40	30	1598.74	2355.04	3556.88	2631.52	4373.97	17311.4	999.33	974.03	6092.84	1126.8	2664.69	264.45	1210.87	763.23	4538.97	3524.33	1930	924.36
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	33	40	30	594.45	733.71	5871.11	621.1	5837.43	4072.66	1573.65	1627.32	14660.9	784.16	3403.2	287.01	2989.58	2128.59	4839.95	14615.2	911.14	422.43
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	33	40	31	746.51	1136.38	5409.8	1054.67	7261.39	8684.62	1235.32	1220.76	13567.4	990.23	1766.34	294.23	2499.24	1747.37	2421.6	10311.8	1613.15	608.26
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	33	40	30	740.01	1479.04	3767.35	1680.94	5072.17	14913.8	1698.26	1973.82	10436.1	1234	2138.63	547.4	2578.28	1523.27	3464.87	4718.16	2141.94	1132.22
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	33	40	31	1190.52	1781.04	3673.17	1828.9	4116.15	11952.9	1863.22	2064.46	12726.7	854.64	3466.93	474.74	2557.56	1671.61	5110.1	9202.04	1146.31	1010.57
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	34	40	30	542.4	972.8	2956.22	915.31	3908.26	7022.28	1272.04	1318.92	13665.3	1071.98	3799.76	285.21	2958.88	1982.64	5421.62	11574	735.81	624.54
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	34	41	31	3107.22	4722.66	3896.13	5179.6	4523	37313.8	1726.56	2009.22	22956.6	933.94	2791.15	421.04	4016.29	2709.18	2618.73	15387.5	305.59	719.37
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	33	41	31	1896.37	3584.34	8065.2	2205.7	5831.47	13016.7	1185.96	1218.62	25861.2	838.49	4599.98	361.02	3606.52	2591.95	5857.26	15320.3	1375.15	546.95
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	33	41	31	3273.93	2519.59	16361.1	2154.94	16413.9	15852.8	1827.7	2016.72	19012.1	1594.26	5301.06	244.14	2905.94	1970.68	8250.47	10799.4	999.15	416.68
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	33	41	31	1800.42	1989.15	991.81	1928.69	696.71	13375.5	1392.44	1519.52	15093.7	1098.9	5739.1	392.16	2557.56	1819.94	5456.5	10556.2	264.05	545.99
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	34	41	31	861.99	1519.69	4793.76	1655.13	4582.61	10576.1	1050.5	1079.16	12337.2	902.12	4413.84	232.86	2363.42	1880.56	4601.44	9004.75	510.49	415.72
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	34	41	31	3113.73	3783.74	13649.9	3489.2	14114.4	25733.1	4055.13	5880.68	31073.6	2842.45	6689.04	297.39	5023.81	3644.68	7600.65	23514.6	1263.2	470.32
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	33	41	31	2058.2	5380.87	6145.01	4332.25	9010.23	26893.5	1567.63	1728.16	20328.8	1674.04	4215.55	508.59	3082.43	2032.88	5461.37	10206.4	1556.82	770.14
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	34	41	31	435.87	529.47	8265.1	533.36	6973.76	1890.04	1249.77	1273.33	4809.11	873.24	4131.59	206.68	1172.5	1217.82	4560.07	6789.71	754.82	349.63
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	33	41	31	1635.34	3379.13	18960.7	2001.82	9008	16677	1127.56	1188.58	22520.4	989.25	3083.52	385.84	3555.88	2343.12	3872.12	13487.5	1692.71	596.76
5.08	04|1|1	4To1Ri1Re4Ta	4To	1Ri	1Re	4Ta	33	41	31	492.8	1080.24	3142.66	873.16	2738.39	10362.5	2382.15	2553.09	22686.7	1528.67	5621.75	342.07	5288.54	3546.58	10886.2	22668.2	369.66	418.6
4.72	07|1|1	7To1Ri1Re4Ta	7To	1Ri	1Re	4Ta	32	38	30	4525.44	5676.09	12151.6	4649.68	13138.3	29395.5	5899.68	4460.93	8712.68	1687.75	3040.01	331.69	4043.14	2597.53	4263.15	7906.2	1154.06	921.48
4.72	07|1|1	7To1Ri1Re4Ta	7To	1Ri	1Re	4Ta	32	38	30	1991.52	3774.06	11209.8	3591.57	12032.5	26077.8	4448.84	3746.49	18682.9	1439.58	3097.68	311.83	5943.86	3902.27	4491.11	18359.2	1234.33	993.33
4.72	07|1|1	7To1Ri1Re4Ta	7To	1Ri	1Re	4Ta	32	39	30	662.75	1369.66	14537	1045.21	10964.7	6443.5	1332.85	1130.65	7415.29	937.37	2699.09	208.04	2581.35	2041.66	2731.5	10404.8	1393.46	417.64
4.72	07|1|1	7To1Ri1Re4Ta	7To	1Ri	1Re	4Ta	33	39	30	7296	10204.2	6348.75	6614.51	7038.59	42161.2	2823.42	2202.31	5880.97	1784.67	6109.37	535.67	2465.48	1220.21	10895.2	2297.99	1973.66	1387.02
4.72	07|1|1	7To1Ri1Re4Ta	7To	1Ri	1Re	4Ta	32	39	30	1375.93	2291.15	19918.9	1418.56	16635.2	15176.8	2160.61	1942.71	10523.8	1093.02	2271.16	297.39	3650.26	2744.27	3236.91	11324	2701.72	386.03
4.72	07|1|1	7To1Ri1Re4Ta	7To	1Ri	1Re	4Ta	33	40	30	6774.74	12326	2053.78	8054.57	1309.21	43671.9	1839.13	1572.08	2845.37	875.2	6867.09	316.35	767.35	468.15	8177.45	1059.32	716.8	974.17
4.72	07|1|1	7To1Ri1Re4Ta	7To	1Ri	1Re	4Ta	32	40	30	4517.3	9899.28	23492.1	6389.12	18411.7	37340.6	1411.11	1256.16	5883.25	802.76	1053.13	358.77	1457.96	864.51	724.45	2430.26	1282.91	983.75
4.72	07|1|1	7To1Ri1Re4Ta	7To	1Ri	1Re	4Ta	33	40	30	719.68	1221.56	12828.2	893.81	8566.13	4597.86	1157.66	1110.81	8794.69	706.82	3156.35	200.82	2559.1	2299.26	2897.8	11353.2	1042.81	359.21
4.72	07|1|1	7To1Ri1Re4Ta	7To	1Ri	1Re	4Ta	33	40	30	461.08	755.01	1454.08	609.06	900.87	3618.65	1345.49	1294.24	17273.9	771.92	5597.47	263.55	4693.08	3356.77	4521.94	17342.5	261.93	397.52
4.72	07|1|1	7To1Ri1Re4Ta	7To	1Ri	1Re	4Ta	33	40	30	4477.46	8429.92	11957.5	5599.4	9514.69	36667.3	1620.61	1412.78	5762.51	990.23	4693.05	386.29	2038.07	1120.52	6550.07	2533.39	1870.85	1127.43
4.72	07|1|1	7To1Ri1Re4Ta	7To	1Ri	1Re	4Ta	33	40	30	865.24	1993.99	10068	1911.49	9820.2	13066.8	1450.84	1427.26	23282.4	1061.7	3979.84	426.46	5797.29	3810.56	4155.25	14893.2	2253.19	737.57
4.72	07|1|1	7To1Ri1Re4Ta	7To	1Ri	1Re	4Ta	33	40	31	1104.32	2224.36	9975.79	2132.57	10735.2	17664.6	1491.78	1370.94	22292.6	781.22	8025.44	326.27	7250.65	4738.88	9796.72	25820.4	1982.11	1040.26
4.72	07|1|1	7To1Ri1Re4Ta	7To	1Ri	1Re	4Ta	33	41	31	1366.98	2301.8	4374.74	2111.93	4771.88	18031.2	1267.23	1165.52	12464.7	712.2	6260.1	326.72	5048.36	3166.16	11213.2	10624.5	2029.28	1016.32
4.72	07|1|1	7To1Ri1Re4Ta	7To	1Ri	1Re	4Ta	33	40	31	4819	8673.85	13433.7	5868.66	10469.2	38890.1	1682.61	1621.96	5846.8	1040.16	4680.91	494.15	2167.75	1000.89	5346.98	1785.7	2306.71	1402.34
4.72	07|1|1	7To1Ri1Re4Ta	7To	1Ri	1Re	4Ta	33	40	31	3220.26	5333.44	6046.02	3460.81	4229.41	21198.7	1416.53	1464.27	13184.6	762.13	4332.91	333.95	3595.78	2557.65	5495.44	11430.5	599.91	509.59
4.72	07|1|1	7To1Ri1Re4Ta	7To	1Ri	1Re	4Ta	34	41	31	5232.92	8007.9	10820.6	4857.86	11110	35189.7	1284.08	1049.13	3270.24	1234.97	7349.65	217.97	1095	671.51	7354.03	1251	2170.81	480.86
4.72	07|1|1	7To1Ri1Re4Ta	7To	1Ri	1Re	4Ta	33	41	31	2962.47	5727.39	6086.38	3410.91	4532.69	27721.8	1193.78	1083.45	4088.09	746.47	4172.05	200.82	1584.57	1047.15	4876.46	2211.67	642.86	422.43
4.72	07|1|1	7To1Ri1Re4Ta	7To	1Ri	1Re	4Ta	33	41	31	3757.78	5859.04	18970.3	3491.78	15609.9	32370.5	1173.31	1089.35	22553.4	799.33	5653.11	236.47	5518.75	3677.37	5244.77	15615.1	537.25	405.19
4.72	07|1|1	7To1Ri1Re4Ta	7To	1Ri	1Re	4Ta	34	41	31	2856.76	5747.72	3935.53	4026	3365.8	28710.9	1621.81	1455.15	14993.5	818.91	8735.62	451.28	4135.99	2417.29	11465.5	6740.39	1858.88	735.66
4.72	07|1|1	7To1Ri1Re4Ta	7To	1Ri	1Re	4Ta	33	41	31	1956.55	3478.83	6064.28	2586.79	4013.32	17378.4	864.48	829.22	13847.6	613.33	6786.16	212.55	3322.6	2282.51	6098.21	9251.36	754.82	496.18
4.72	07|1|1	7To1Ri1Re4Ta	7To	1Ri	1Re	4Ta	34	41	31	4327.83	6055.53	9503.91	4299.56	7680.9	26906.2	1588.1	1449.25	18602	688.22	5709.76	466.62	3962.57	2387.78	7195.02	9102.27	1511.05	807.5
4.72	07|1|1	7To1Ri1Re4Ta	7To	1Ri	1Re	4Ta	34	41	31	4544.95	8270.21	27042.3	6213.63	22343	37201.7	1334.05	1289.42	13049.1	610.88	993.44	381.78	4251.09	2568.02	505.41	6934.32	948.45	1034.52
4.72	07|1|1	7To1Ri1Re4Ta	7To	1Ri	1Re	4Ta	34	41	31	6869.88	9770.54	27543	6869.14	20049.5	40097.7	1330.44	1241.68	13404.5	670.11	2743.6	330.79	4228.84	2629.43	1868.32	7334.5	347.13	721.29
4.72	07|1|1	7To1Ri1Re4Ta	7To	1Ri	1Re	4Ta	34	41	31	7107.33	10405.5	23750.6	7553.05	21072.6	42056.1	1281.07	1167.13	15402.4	844.85	9615.75	316.8	4158.24	2677.28	9222.35	8587.75	1275.87	636.99
4.72	07|1|1	7To1Ri1Re4Ta	7To	1Ri	1Re	4Ta	34	41	31	9123.25	10298.1	20911.7	7025.71	18706.7	43853.8	1047.49	873.2	9109.07	561.93	2807.33	172.84	4186.64	2562.44	2991.1	5473.69	471.06	490.44
4.72	07|1|1	7To1Ri1Re4Ta	7To	1Ri	1Re	4Ta	34	41	31	787.17	1170.26	18211.1	1022.84	17417.7	10177.1	1273.25	1086.13	32095.3	474.8	2768.89	402.54	7293.62	4655.14	4190.94	21754.7	673.85	567.07
4.72	07|1|1	7To1Ri1Re4Ta	7To	1Ri	1Re	4Ta	34	41	31	7546.46	10737.5	7626.96	7079.9	7245	42541.2	1139	1027.67	5398.01	750.38	6909.58	222.93	1764.13	1047.94	10009.3	2023.35	2269.39	509.59
4.72	07|1|1	7To1Ri1Re4Ta	7To	1Ri	1Re	4Ta	34	42	31	7801.8	11325.1	18633	5869.52	17848.3	38915.5	1122.14	914.5	3581.21	522.77	1859.42	176	1455.65	1035.98	1356.42	1264.45	319.67	357.29
4.72	07|1|1	7To1Ri1Re4Ta	7To	1Ri	1Re	4Ta	34	42	31	6010.33	8026.29	18284.1	5257.88	15352.9	36168.2	1059.53	928.98	3797.63	764.58	1352.58	166.52	1536.99	1098.19	696.87	1383.28	292.21	367.83
4.72	07|1|1	7To1Ri1Re4Ta	7To	1Ri	1Re	4Ta	34	42	32	12358.1	7232.56	16967.5	4471.61	16536.9	33026.1	664.62	563.72	9940.58	549.2	2878.15	123.65	5558.65	3567.32	3391.86	12473	365.44	426.26
4.72	07|1|1	7To1Ri1Re4Ta	7To	1Ri	1Re	4Ta	35	42	32	1442.61	2854.5	7768.23	1759.22	8268.82	14593.7	1188.36	1267.96	15395.5	706.33	3332.38	256.78	4499.71	3214.01	4644.44	14257.6	311.22	432.01
4.72	07|1|1	7To1Ri1Re4Ta	7To	1Ri	1Re	4Ta	34	42	32	2157.41	3611.44	7007.08	2219.46	4819.57	14072.8	1121.54	1155.86	13789.5	781.71	5719.88	261.74	3366.34	2599.12	5915.67	13451.6	524.57	432.96
4.72	07|1|1	7To1Ri1Re4Ta	7To	1Ri	1Re	4Ta	34	42	32	1305.18	2536.04	9105.07	1611.26	6144.42	11197.9	1034.25	1059.85	11216.3	826.25	5430.55	244.59	2884.45	2228.28	6696.1	11223.1	592.17	425.3
